# US ZIP (ZCTA) -> county, largest-area match — US Census 2020 ZCTA-county relationship file, public domain.
# zip,county,state_fips
04414,Piscataquis County,23
04415,Piscataquis County,23
04416,Hancock County,23
04417,Penobscot County,23
04418,Penobscot County,23
04419,Penobscot County,23
04421,Hancock County,23
04422,Penobscot County,23
04424,Washington County,23
04426,Piscataquis County,23
04427,Penobscot County,23
04428,Penobscot County,23
04429,Hancock County,23
04430,Penobscot County,23
04431,Hancock County,23
04434,Penobscot County,23
04435,Penobscot County,23
04438,Waldo County,23
04441,Piscataquis County,23
04442,Piscataquis County,23
04443,Piscataquis County,23
04444,Penobscot County,23
04448,Penobscot County,23
04449,Penobscot County,23
04450,Penobscot County,23
04451,Aroostook County,23
04453,Penobscot County,23
04454,Washington County,23
04455,Penobscot County,23
04456,Penobscot County,23
04457,Penobscot County,23
04459,Aroostook County,23
04460,Penobscot County,23
04461,Penobscot County,23
04462,Piscataquis County,23
04463,Piscataquis County,23
04464,Piscataquis County,23
04468,Penobscot County,23
04469,Penobscot County,23
04471,Aroostook County,23
04472,Hancock County,23
04473,Penobscot County,23
04474,Penobscot County,23
04475,Penobscot County,23
04476,Hancock County,23
04478,Somerset County,23
04479,Piscataquis County,23
04481,Piscataquis County,23
04485,Piscataquis County,23
04487,Penobscot County,23
04488,Penobscot County,23
04489,Penobscot County,23
04490,Washington County,23
04491,Washington County,23
04492,Washington County,23
04493,Penobscot County,23
04495,Penobscot County,23
04496,Waldo County,23
04497,Aroostook County,23
04530,Sagadahoc County,23
04535,Lincoln County,23
04537,Lincoln County,23
04538,Lincoln County,23
04539,Lincoln County,23
04541,Lincoln County,23
04543,Lincoln County,23
04544,Lincoln County,23
04547,Knox County,23
04548,Sagadahoc County,23
04551,Lincoln County,23
04553,Lincoln County,23
04554,Lincoln County,23
04555,Lincoln County,23
04556,Lincoln County,23
04558,Lincoln County,23
04562,Sagadahoc County,23
04563,Knox County,23
04564,Lincoln County,23
04568,Lincoln County,23
04570,Lincoln County,23
04571,Lincoln County,23
04572,Lincoln County,23
04573,Lincoln County,23
04574,Knox County,23
04575,Lincoln County,23
04576,Lincoln County,23
04578,Lincoln County,23
04579,Sagadahoc County,23
04605,Hancock County,23
04606,Washington County,23
04607,Hancock County,23
04609,Hancock County,23
04611,Washington County,23
04612,Hancock County,23
04613,Hancock County,23
04614,Hancock County,23
04616,Hancock County,23
04617,Hancock County,23
04619,Washington County,23
04622,Washington County,23
04623,Washington County,23
04624,Hancock County,23
04625,Hancock County,23
04626,Washington County,23
04627,Hancock County,23
04628,Washington County,23
04630,Washington County,23
04631,Washington County,23
04634,Hancock County,23
04635,Hancock County,23
04640,Hancock County,23
04642,Hancock County,23
04643,Washington County,23
04645,Knox County,23
04646,Hancock County,23
04648,Washington County,23
04649,Washington County,23
04650,Hancock County,23
04652,Washington County,23
04653,Hancock County,23
04654,Washington County,23
04655,Washington County,23
04657,Washington County,23
04658,Washington County,23
04660,Hancock County,23
04662,Hancock County,23
04664,Hancock County,23
04666,Washington County,23
04667,Washington County,23
04668,Washington County,23
04669,Hancock County,23
04671,Washington County,23
04673,Hancock County,23
04674,Hancock County,23
04675,Hancock County,23
04676,Hancock County,23
04677,Hancock County,23
04679,Hancock County,23
04680,Washington County,23
04681,Hancock County,23
04683,Hancock County,23
04684,Hancock County,23
04685,Hancock County,23
04686,Washington County,23
04691,Washington County,23
04693,Hancock County,23
04694,Washington County,23
04730,Aroostook County,23
04732,Aroostook County,23
04733,Aroostook County,23
04734,Aroostook County,23
04735,Aroostook County,23
04736,Aroostook County,23
04737,Aroostook County,23
04739,Aroostook County,23
04740,Aroostook County,23
04742,Aroostook County,23
04743,Aroostook County,23
04745,Aroostook County,23
04746,Aroostook County,23
04747,Aroostook County,23
04750,Aroostook County,23
04756,Aroostook County,23
04757,Aroostook County,23
04758,Aroostook County,23
04760,Aroostook County,23
04761,Aroostook County,23
04762,Aroostook County,23
04763,Aroostook County,23
04764,Aroostook County,23
04765,Penobscot County,23
04766,Aroostook County,23
04768,Aroostook County,23
04769,Aroostook County,23
04772,Aroostook County,23
04773,Aroostook County,23
04774,Aroostook County,23
04776,Aroostook County,23
04777,Penobscot County,23
04779,Aroostook County,23
04780,Aroostook County,23
04781,Aroostook County,23
04783,Aroostook County,23
04785,Aroostook County,23
04786,Aroostook County,23
04787,Aroostook County,23
04841,Knox County,23
04843,Knox County,23
04847,Knox County,23
04848,Waldo County,23
04849,Waldo County,23
04851,Knox County,23
04852,Lincoln County,23
04853,Knox County,23
04854,Knox County,23
04855,Knox County,23
04856,Knox County,23
04858,Knox County,23
04859,Knox County,23
04860,Knox County,23
04861,Knox County,23
04862,Knox County,23
04863,Knox County,23
04864,Knox County,23
04901,Kennebec County,23
04910,Kennebec County,23
04911,Somerset County,23
04912,Somerset County,23
04915,Waldo County,23
04917,Kennebec County,23
04918,Kennebec County,23
04920,Somerset County,23
04921,Waldo County,23
04922,Waldo County,23
04923,Somerset County,23
04924,Somerset County,23
04925,Somerset County,23
04926,Kennebec County,23
04927,Kennebec County,23
04928,Penobscot County,23
04929,Somerset County,23
04930,Penobscot County,23
04932,Penobscot County,23
04936,Franklin County,23
04937,Somerset County,23
04938,Franklin County,23
04939,Penobscot County,23
04940,Franklin County,23
04941,Waldo County,23
04942,Somerset County,23
04943,Somerset County,23
04944,Somerset County,23
04945,Somerset County,23
04947,Franklin County,23
04949,Waldo County,23
04950,Somerset County,23
04951,Waldo County,23
04952,Waldo County,23
04953,Penobscot County,23
04955,Franklin County,23
04956,Franklin County,23
04957,Somerset County,23
04958,Somerset County,23
04961,Somerset County,23
04963,Kennebec County,23
04964,Oxford County,23
04965,Somerset County,23
04966,Franklin County,23
04967,Somerset County,23
04969,Penobscot County,23
04970,Franklin County,23
04971,Somerset County,23
04973,Waldo County,23
04974,Waldo County,23
04975,Somerset County,23
04976,Somerset County,23
04978,Somerset County,23
04979,Somerset County,23
04981,Waldo County,23
04982,Franklin County,23
04983,Franklin County,23
04984,Franklin County,23
04985,Somerset County,23
04986,Waldo County,23
04987,Waldo County,23
04988,Waldo County,23
04989,Kennebec County,23
04992,Franklin County,23
05001,Windsor County,50
05009,Windsor County,50
05030,Windsor County,50
05031,Windsor County,50
05032,Windsor County,50
05033,Orange County,50
05034,Windsor County,50
05035,Windsor County,50
05036,Orange County,50
05037,Windsor County,50
05038,Orange County,50
05039,Orange County,50
05040,Orange County,50
05041,Orange County,50
05042,Caledonia County,50
05043,Orange County,50
05045,Orange County,50
05046,Caledonia County,50
05048,Windsor County,50
05050,Caledonia County,50
05051,Orange County,50
05052,Windsor County,50
05053,Windsor County,50
05055,Windsor County,50
05056,Windsor County,50
05058,Orange County,50
05059,Windsor County,50
05060,Orange County,50
05061,Orange County,50
05062,Windsor County,50
05065,Windsor County,50
05067,Windsor County,50
05068,Windsor County,50
05069,Orange County,50
05070,Orange County,50
05071,Windsor County,50
05072,Orange County,50
05073,Windsor County,50
05075,Orange County,50
05076,Orange County,50
05077,Orange County,50
05079,Orange County,50
05081,Orange County,50
05083,Orange County,50
05084,Windsor County,50
05086,Orange County,50
05088,Windsor County,50
05089,Windsor County,50
05091,Windsor County,50
05101,Windham County,50
05141,Windham County,50
05142,Windsor County,50
05143,Windsor County,50
05146,Windham County,50
05148,Windham County,50
05149,Windsor County,50
05150,Windsor County,50
05151,Windsor County,50
05152,Bennington County,50
05153,Windsor County,50
05154,Windham County,50
05155,Windham County,50
05156,Windsor County,50
05158,Windham County,50
05161,Windsor County,50
05201,Bennington County,50
05250,Bennington County,50
05251,Bennington County,50
05252,Bennington County,50
05253,Bennington County,50
05254,Bennington County,50
05255,Bennington County,50
05257,Bennington County,50
05260,Bennington County,50
05261,Bennington County,50
05262,Bennington County,50
05301,Windham County,50
05340,Bennington County,50
05341,Windham County,50
05342,Windham County,50
05343,Windham County,50
05344,Windham County,50
05345,Windham County,50
05346,Windham County,50
05350,Bennington County,50
05351,Windham County,50
05352,Bennington County,50
05353,Windham County,50
05354,Windham County,50
05355,Windham County,50
05356,Windham County,50
05358,Windham County,50
05359,Windham County,50
05360,Windham County,50
05361,Windham County,50
05362,Windham County,50
05363,Windham County,50
05401,Chittenden County,50
05403,Chittenden County,50
05404,Chittenden County,50
05405,Chittenden County,50
05408,Chittenden County,50
05439,Chittenden County,50
05440,Grand Isle County,50
05441,Franklin County,50
05442,Lamoille County,50
05443,Addison County,50
05444,Lamoille County,50
05445,Chittenden County,50
05446,Chittenden County,50
05447,Franklin County,50
05448,Franklin County,50
05450,Franklin County,50
05452,Chittenden County,50
05454,Franklin County,50
05455,Franklin County,50
05456,Addison County,50
05457,Franklin County,50
05458,Grand Isle County,50
05459,Franklin County,50
05461,Chittenden County,50
05462,Chittenden County,50
05463,Grand Isle County,50
05464,Lamoille County,50
05465,Chittenden County,50
05468,Chittenden County,50
05471,Franklin County,50
05472,Addison County,50
05473,Addison County,50
05474,Grand Isle County,50
05476,Franklin County,50
05477,Chittenden County,50
05478,Franklin County,50
05481,Franklin County,50
05482,Chittenden County,50
05483,Franklin County,50
05485,Franklin County,50
05486,Grand Isle County,50
05487,Addison County,50
05488,Franklin County,50
05489,Chittenden County,50
05491,Addison County,50
05492,Lamoille County,50
05494,Chittenden County,50
05495,Chittenden County,50
05602,Washington County,50
05640,Washington County,50
05641,Washington County,50
05647,Washington County,50
05648,Washington County,50
05649,Orange County,50
05650,Washington County,50
05651,Washington County,50
05652,Lamoille County,50
05653,Lamoille County,50
05654,Orange County,50
05655,Lamoille County,50
05656,Lamoille County,50
05658,Washington County,50
05660,Washington County,50
05661,Lamoille County,50
05663,Washington County,50
05664,Washington County,50
05666,Washington County,50
05667,Washington County,50
05669,Washington County,50
05670,Washington County,50
05672,Lamoille County,50
05673,Washington County,50
05674,Washington County,50
05675,Orange County,50
05676,Washington County,50
05677,Washington County,50
05678,Washington County,50
05679,Orange County,50
05680,Lamoille County,50
05681,Washington County,50
05682,Washington County,50
05701,Rutland County,50
05730,Rutland County,50
05731,Rutland County,50
05732,Rutland County,50
05733,Rutland County,50
05734,Addison County,50
05735,Rutland County,50
05736,Rutland County,50
05737,Rutland County,50
05738,Rutland County,50
05739,Rutland County,50
05742,Rutland County,50
05743,Rutland County,50
05744,Rutland County,50
05746,Windsor County,50
05747,Addison County,50
05748,Addison County,50
05751,Rutland County,50
05753,Addison County,50
05757,Rutland County,50
05758,Rutland County,50
05759,Rutland County,50
05760,Addison County,50
05761,Rutland County,50
05762,Rutland County,50
05763,Rutland County,50
05764,Rutland County,50
05765,Rutland County,50
05766,Addison County,50
05767,Windsor County,50
05768,Bennington County,50
05769,Addison County,50
05770,Addison County,50
05772,Windsor County,50
05773,Rutland County,50
05774,Rutland County,50
05775,Rutland County,50
05776,Bennington County,50
05777,Rutland County,50
05778,Addison County,50
05819,Caledonia County,50
05820,Orleans County,50
05821,Caledonia County,50
05822,Orleans County,50
05824,Essex County,50
05825,Orleans County,50
05826,Orleans County,50
05827,Orleans County,50
05828,Caledonia County,50
05829,Orleans County,50
05830,Orleans County,50
05832,Caledonia County,50
05833,Orleans County,50
05836,Caledonia County,50
05837,Essex County,50
05839,Orleans County,50
05840,Essex County,50
05841,Orleans County,50
05842,Orleans County,50
05843,Caledonia County,50
05845,Orleans County,50
05846,Essex County,50
05847,Orleans County,50
05850,Caledonia County,50
05851,Caledonia County,50
05853,Orleans County,50
05855,Orleans County,50
05857,Orleans County,50
05858,Essex County,50
05859,Orleans County,50
05860,Orleans County,50
05862,Caledonia County,50
05866,Caledonia County,50
05867,Caledonia County,50
05868,Orleans County,50
05871,Caledonia County,50
05872,Orleans County,50
05873,Caledonia County,50
05874,Orleans County,50
05875,Orleans County,50
05901,Essex County,50
05902,Essex County,50
05903,Essex County,50
05904,Essex County,50
05905,Essex County,50
05906,Essex County,50
05907,Essex County,50
06001,Hartford County,09
06002,Hartford County,09
06010,Hartford County,09
06013,Hartford County,09
06016,Hartford County,09
06018,Litchfield County,09
06019,Hartford County,09
06020,Hartford County,09
06021,Litchfield County,09
06022,Hartford County,09
06023,Hartford County,09
06024,Litchfield County,09
06026,Hartford County,09
06027,Hartford County,09
06029,Tolland County,09
06031,Litchfield County,09
06032,Hartford County,09
06033,Hartford County,09
06035,Hartford County,09
06037,Hartford County,09
06039,Litchfield County,09
06040,Hartford County,09
06042,Hartford County,09
06043,Tolland County,09
06051,Hartford County,09
06052,Hartford County,09
06053,Hartford County,09
06057,Litchfield County,09
06058,Litchfield County,09
06059,Hartford County,09
06060,Hartford County,09
06061,Litchfield County,09
06062,Hartford County,09
06063,Litchfield County,09
06065,Hartford County,09
06066,Tolland County,09
06067,Hartford County,09
06068,Litchfield County,09
06069,Litchfield County,09
06070,Hartford County,09
06071,Tolland County,09
06072,Tolland County,09
06073,Hartford County,09
06074,Hartford County,09
06076,Tolland County,09
06078,Hartford County,09
06079,Litchfield County,09
06080,Hartford County,09
06081,Hartford County,09
06082,Hartford County,09
06084,Tolland County,09
06085,Hartford County,09
06088,Hartford County,09
06089,Hartford County,09
06090,Hartford County,09
06091,Hartford County,09
06092,Hartford County,09
06093,Hartford County,09
06095,Hartford County,09
06096,Hartford County,09
06098,Litchfield County,09
06103,Hartford County,09
06105,Hartford County,09
06106,Hartford County,09
06107,Hartford County,09
06108,Hartford County,09
06109,Hartford County,09
06110,Hartford County,09
06111,Hartford County,09
06112,Hartford County,09
06114,Hartford County,09
06117,Hartford County,09
06118,Hartford County,09
06119,Hartford County,09
06120,Hartford County,09
06226,Windham County,09
06231,Tolland County,09
06232,Tolland County,09
06234,Windham County,09
06235,Windham County,09
06237,Tolland County,09
06238,Tolland County,09
06239,Windham County,09
06241,Windham County,09
06242,Windham County,09
06243,Windham County,09
06247,Windham County,09
